,EmployeeNo,Promoted_or_Not
5723,YAK/S/19271,1
5724,YAK/S/19281,1
5725,YAK/S/19287,1
5726,YAK/S/19288,1
5727,YAK/S/19289,1
5728,YAK/S/19290,1
5729,YAK/S/19292,1
5730,YAK/S/19294,1
5731,YAK/S/19300,1
5732,YAK/S/19302,1
5733,YAK/S/19303,1
5734,YAK/S/19306,1
5735,YAK/S/19308,1
5736,YAK/S/19316,1
5737,YAK/S/19318,1
5738,YAK/S/19324,1
5739,YAK/S/19325,1
5740,YAK/S/19331,1
5741,YAK/S/19334,1
5742,YAK/S/19335,1
5743,YAK/S/19337,1
5744,YAK/S/19339,1
5745,YAK/S/19340,1
5746,YAK/S/19344,1
5747,YAK/S/19345,1
5748,YAK/S/19350,1
5749,YAK/S/19351,1
5750,YAK/S/19353,1
5751,YAK/S/19359,1
5752,YAK/S/19364,1
5753,YAK/S/19367,1
5754,YAK/S/19369,1
5755,YAK/S/19375,1
5756,YAK/S/19377,1
5757,YAK/S/19378,1
5758,YAK/S/19383,1
5759,YAK/S/19389,1
5760,YAK/S/19391,1
5761,YAK/S/19395,1
5762,YAK/S/19396,1
5763,YAK/S/19397,1
5764,YAK/S/19400,1
5765,YAK/S/19407,1
5766,YAK/S/19412,1
5767,YAK/S/19413,1
5768,YAK/S/19419,1
5769,YAK/S/19424,1
5770,YAK/S/19429,1
5771,YAK/S/19430,1
5772,YAK/S/19432,1
5773,YAK/S/19433,1
5774,YAK/S/19437,1
5775,YAK/S/19441,1
5776,YAK/S/19446,1
5777,YAK/S/19449,1
5778,YAK/S/19452,1
5779,YAK/S/19454,1
5780,YAK/S/19460,1
5781,YAK/S/19461,1
5782,YAK/S/19465,1
5783,YAK/S/19466,1
5784,YAK/S/19467,1
5785,YAK/S/19468,1
5786,YAK/S/19470,1
5787,YAK/S/19472,1
5788,YAK/S/19473,1
5789,YAK/S/19474,1
5790,YAK/S/19475,1
5791,YAK/S/19476,1
5792,YAK/S/19477,1
5793,YAK/S/19478,1
5794,YAK/S/19486,1
5795,YAK/S/19488,1
5796,YAK/S/19490,1
5797,YAK/S/19495,1
5798,YAK/S/19500,1
5799,YAK/S/19502,1
5800,YAK/S/19509,1
5801,YAK/S/19512,1
5802,YAK/S/19513,1
5803,YAK/S/19515,1
5804,YAK/S/19520,1
5805,YAK/S/19523,1
5806,YAK/S/19525,1
5807,YAK/S/19526,1
5808,YAK/S/19527,1
5809,YAK/S/19528,1
5810,YAK/S/19529,1
5811,YAK/S/19534,1
5812,YAK/S/19537,1
5813,YAK/S/19538,1
5814,YAK/S/19540,1
5815,YAK/S/19543,1
5816,YAK/S/19545,1
5817,YAK/S/19550,1
5818,YAK/S/19554,1
5819,YAK/S/19559,1
5820,YAK/S/19573,1
5821,YAK/S/19576,1
5822,YAK/S/19587,1
5823,YAK/S/19596,1
5824,YAK/S/19597,1
5825,YAK/S/19601,1
5826,YAK/S/19604,1
5827,YAK/S/19605,1
5828,YAK/S/19609,1
5829,YAK/S/19613,1
5830,YAK/S/19617,1
5831,YAK/S/19620,1
5832,YAK/S/19624,1
5833,YAK/S/19625,1
5834,YAK/S/19626,1
5835,YAK/S/19632,1
5836,YAK/S/19638,1
5837,YAK/S/19641,1
5838,YAK/S/19642,1
5839,YAK/S/19644,1
5840,YAK/S/19645,1
5841,YAK/S/19646,1
5842,YAK/S/19653,1
5843,YAK/S/19654,1
5844,YAK/S/19656,1
5845,YAK/S/19662,1
5846,YAK/S/19664,1
5847,YAK/S/19666,1
5848,YAK/S/19671,1
5849,YAK/S/19676,1
5850,YAK/S/19677,1
5851,YAK/S/19680,1
5852,YAK/S/19685,1
5853,YAK/S/19687,1
5854,YAK/S/19694,1
5855,YAK/S/19695,1
5856,YAK/S/19697,1
5857,YAK/S/19700,1
5858,YAK/S/19702,1
5859,YAK/S/19705,1
5860,YAK/S/19706,1
5861,YAK/S/19709,1
5862,YAK/S/19710,1
5863,YAK/S/19713,1
5864,YAK/S/19715,1
5865,YAK/S/19722,1
5866,YAK/S/19728,1
5867,YAK/S/19731,1
5868,YAK/S/19734,1
5869,YAK/S/19735,1
5870,YAK/S/19739,1
5871,YAK/S/19740,1
5872,YAK/S/19742,1
5873,YAK/S/19744,1
5874,YAK/S/19746,1
5875,YAK/S/19748,1
5876,YAK/S/19749,1
5877,YAK/S/19752,1
5878,YAK/S/19753,1
5879,YAK/S/19754,1
5880,YAK/S/19760,1
5881,YAK/S/19761,1
5882,YAK/S/19763,1
5883,YAK/S/19765,1
5884,YAK/S/19766,1
5885,YAK/S/19776,1
5886,YAK/S/19778,1
5887,YAK/S/19781,1
5888,YAK/S/19782,1
5889,YAK/S/19789,1
5890,YAK/S/19791,1
5891,YAK/S/19792,1
5892,YAK/S/19796,1
5893,YAK/S/19798,1
5894,YAK/S/19800,1
5895,YAK/S/19808,1
5896,YAK/S/19818,1
5897,YAK/S/19825,1
5898,YAK/S/19826,1
5899,YAK/S/19827,1
5900,YAK/S/19832,1
5901,YAK/S/19838,1
5902,YAK/S/19847,1
5903,YAK/S/19849,1
5904,YAK/S/19850,1
5905,YAK/S/19856,1
5906,YAK/S/19857,1
5907,YAK/S/19858,1
5908,YAK/S/19864,1
5909,YAK/S/19868,1
5910,YAK/S/19869,1
5911,YAK/S/19872,1
5912,YAK/S/19878,1
5913,YAK/S/19880,1
5914,YAK/S/19886,1
5915,YAK/S/19895,1
5916,YAK/S/19909,1
5917,YAK/S/19916,1
5918,YAK/S/19919,1
5919,YAK/S/19922,1
5920,YAK/S/19923,1
5921,YAK/S/19925,1
5922,YAK/S/19932,1
5923,YAK/S/19934,1
5924,YAK/S/19937,1
5925,YAK/S/19939,1
5926,YAK/S/19940,1
5927,YAK/S/19943,1
5928,YAK/S/19946,1
5929,YAK/S/19951,1
5930,YAK/S/19953,1
5931,YAK/S/19954,1
5932,YAK/S/19956,1
5933,YAK/S/19959,1
5934,YAK/S/19960,1
5935,YAK/S/19964,1
5936,YAK/S/19968,1
5937,YAK/S/19969,1
5938,YAK/S/19975,1
5939,YAK/S/19976,1
5940,YAK/S/19979,1
5941,YAK/S/19980,1
5942,YAK/S/19985,1
5943,YAK/S/19986,1
5944,YAK/S/19991,1
5945,YAK/S/19995,1
5946,YAK/S/19996,1
5947,YAK/S/19998,1
5948,YAK/S/20007,1
5949,YAK/S/20011,1
5950,YAK/S/20024,1
5951,YAK/S/20030,1
5952,YAK/S/20032,1
5953,YAK/S/20037,1
5954,YAK/S/20038,1
5955,YAK/S/20039,1
5956,YAK/S/20041,1
5957,YAK/S/20043,1
5958,YAK/S/20049,1
5959,YAK/S/20051,1
5960,YAK/S/20053,1
5961,YAK/S/20054,1
5962,YAK/S/20057,1
5963,YAK/S/20058,1
5964,YAK/S/20060,1
5965,YAK/S/20063,1
5966,YAK/S/20067,1
5967,YAK/S/20071,1
5968,YAK/S/20077,1
5969,YAK/S/20079,1
5970,YAK/S/20092,1
5971,YAK/S/20093,1
5972,YAK/S/20094,1
5973,YAK/S/20096,1
5974,YAK/S/20097,1
5975,YAK/S/20099,1
5976,YAK/S/20102,1
5977,YAK/S/20107,1
5978,YAK/S/20110,1
5979,YAK/S/20114,1
5980,YAK/S/20120,1
5981,YAK/S/20122,1
5982,YAK/S/20128,1
5983,YAK/S/20134,1
5984,YAK/S/20137,1
5985,YAK/S/20138,1
5986,YAK/S/20140,1
5987,YAK/S/20145,1
5988,YAK/S/20150,1
5989,YAK/S/20153,1
5990,YAK/S/20154,1
5991,YAK/S/20157,1
5992,YAK/S/20158,1
5993,YAK/S/20163,1
5994,YAK/S/20168,1
5995,YAK/S/20169,1
5996,YAK/S/20170,1
5997,YAK/S/20171,1
5998,YAK/S/20175,1
5999,YAK/S/20184,1
6000,YAK/S/20185,1
6001,YAK/S/20187,1
6002,YAK/S/20188,1
6003,YAK/S/20190,1
6004,YAK/S/20191,1
6005,YAK/S/20192,1
6006,YAK/S/20193,1
6007,YAK/S/20194,1
6008,YAK/S/20199,1
6009,YAK/S/20202,1
6010,YAK/S/20204,1
6011,YAK/S/20209,1
6012,YAK/S/20212,1
6013,YAK/S/20213,1
6014,YAK/S/20216,1
6015,YAK/S/20221,1
6016,YAK/S/20226,1
6017,YAK/S/20229,1
6018,YAK/S/20232,1
6019,YAK/S/20233,1
6020,YAK/S/20236,1
6021,YAK/S/20238,1
6022,YAK/S/20241,1
6023,YAK/S/20242,1
6024,YAK/S/20244,1
6025,YAK/S/20246,1
6026,YAK/S/20249,1
6027,YAK/S/20255,1
6028,YAK/S/20259,1
6029,YAK/S/20267,1
6030,YAK/S/20270,1
6031,YAK/S/20273,1
6032,YAK/S/20275,1
6033,YAK/S/20277,1
6034,YAK/S/20280,1
6035,YAK/S/20285,1
6036,YAK/S/20289,1
6037,YAK/S/20290,1
6038,YAK/S/20292,1
6039,YAK/S/20297,1
6040,YAK/S/20307,1
6041,YAK/S/20308,1
6042,YAK/S/20309,1
6043,YAK/S/20310,1
6044,YAK/S/20312,1
6045,YAK/S/20314,1
6046,YAK/S/20315,1
6047,YAK/S/20317,1
6048,YAK/S/20319,1
6049,YAK/S/20322,1
6050,YAK/S/20327,1
6051,YAK/S/20329,1
6052,YAK/S/20331,1
6053,YAK/S/20332,1
6054,YAK/S/20336,1
6055,YAK/S/20340,1
6056,YAK/S/20342,1
6057,YAK/S/20345,1
6058,YAK/S/20356,1
6059,YAK/S/20359,1
6060,YAK/S/20360,1
6061,YAK/S/20362,1
6062,YAK/S/20369,1
6063,YAK/S/20375,1
6064,YAK/S/20377,1
6065,YAK/S/20381,1
6066,YAK/S/20383,1
6067,YAK/S/20384,1
6068,YAK/S/20385,1
6069,YAK/S/20390,1
6070,YAK/S/20393,1
6071,YAK/S/20394,1
6072,YAK/S/20400,1
6073,YAK/S/20402,1
6074,YAK/S/20407,1
6075,YAK/S/20410,1
6076,YAK/S/20413,1
6077,YAK/S/20415,1
6078,YAK/S/20417,1
6079,YAK/S/20420,1
6080,YAK/S/20423,1
6081,YAK/S/20426,1
6082,YAK/S/20427,1
6083,YAK/S/20428,1
6084,YAK/S/20429,1
6085,YAK/S/20430,1
6086,YAK/S/20440,1
6087,YAK/S/20449,1
6088,YAK/S/20454,1
6089,YAK/S/20455,1
6090,YAK/S/20456,1
6091,YAK/S/20461,1
6092,YAK/S/20465,1
6093,YAK/S/20469,1
6094,YAK/S/20470,1
6095,YAK/S/20473,1
6096,YAK/S/20474,1
6097,YAK/S/20476,1
6098,YAK/S/20478,1
6099,YAK/S/20480,1
6100,YAK/S/20483,1
6101,YAK/S/20493,1
6102,YAK/S/20496,1
6103,YAK/S/20499,1
6104,YAK/S/20502,1
6105,YAK/S/20508,1
6106,YAK/S/20515,1
6107,YAK/S/20519,1
6108,YAK/S/20523,1
6109,YAK/S/20525,1
6110,YAK/S/20526,1
6111,YAK/S/20531,1
6112,YAK/S/20540,1
6113,YAK/S/20546,1
6114,YAK/S/20555,1
6115,YAK/S/20557,1
6116,YAK/S/20562,1
6117,YAK/S/20565,1
6118,YAK/S/20568,1
6119,YAK/S/20569,1
6120,YAK/S/20575,1
6121,YAK/S/20583,1
6122,YAK/S/20588,1
6123,YAK/S/20590,1
6124,YAK/S/20591,1
6125,YAK/S/20592,1
6126,YAK/S/20597,1
6127,YAK/S/20598,1
6128,YAK/S/20607,1
6129,YAK/S/20608,1
6130,YAK/S/20609,1
6131,YAK/S/20612,1
6132,YAK/S/20617,1
6133,YAK/S/20624,1
6134,YAK/S/20627,1
6135,YAK/S/20634,1
6136,YAK/S/20637,1
6137,YAK/S/20639,1
6138,YAK/S/20640,1
6139,YAK/S/20643,1
6140,YAK/S/20653,1
6141,YAK/S/20655,1
6142,YAK/S/20656,1
6143,YAK/S/20657,1
6144,YAK/S/20658,1
6145,YAK/S/20661,1
6146,YAK/S/20664,1
6147,YAK/S/20672,1
6148,YAK/S/20677,1
6149,YAK/S/20679,1
6150,YAK/S/20681,1
6151,YAK/S/20682,1
6152,YAK/S/20684,1
6153,YAK/S/20688,1
6154,YAK/S/20690,1
6155,YAK/S/20692,1
6156,YAK/S/20694,1
6157,YAK/S/20699,1
6158,YAK/S/20705,1
6159,YAK/S/20707,1
6160,YAK/S/20713,1
6161,YAK/S/20716,1
6162,YAK/S/20717,1
6163,YAK/S/20719,1
6164,YAK/S/20720,1
6165,YAK/S/20721,1
6166,YAK/S/20722,1
6167,YAK/S/20726,1
6168,YAK/S/20730,1
6169,YAK/S/20738,1
6170,YAK/S/20739,1
6171,YAK/S/20742,1
6172,YAK/S/20743,1
6173,YAK/S/20744,1
6174,YAK/S/20746,1
6175,YAK/S/20751,1
6176,YAK/S/20754,1
6177,YAK/S/20758,1
6178,YAK/S/20759,1
6179,YAK/S/20766,1
6180,YAK/S/20770,1
6181,YAK/S/20777,1
6182,YAK/S/20782,1
6183,YAK/S/20783,1
6184,YAK/S/20788,1
6185,YAK/S/20789,1
6186,YAK/S/20790,1
6187,YAK/S/20791,1
6188,YAK/S/20793,1
6189,YAK/S/20795,1
6190,YAK/S/20796,1
6191,YAK/S/20797,1
6192,YAK/S/20798,1
6193,YAK/S/20800,1
6194,YAK/S/20803,1
6195,YAK/S/20805,1
6196,YAK/S/20809,1
6197,YAK/S/20810,1
6198,YAK/S/20813,1
6199,YAK/S/20816,1
6200,YAK/S/20817,1
6201,YAK/S/20821,1
6202,YAK/S/20822,1
6203,YAK/S/20827,1
6204,YAK/S/20832,1
6205,YAK/S/20835,1
6206,YAK/S/20838,1
6207,YAK/S/20841,1
6208,YAK/S/20842,1
6209,YAK/S/20844,1
6210,YAK/S/20846,1
6211,YAK/S/20849,1
6212,YAK/S/20856,1
6213,YAK/S/20858,1
6214,YAK/S/20865,1
6215,YAK/S/20866,1
6216,YAK/S/20867,1
6217,YAK/S/20878,1
6218,YAK/S/20879,1
6219,YAK/S/20881,1
6220,YAK/S/20882,1
6221,YAK/S/20884,1
6222,YAK/S/20885,1
6223,YAK/S/20896,1
6224,YAK/S/20897,1
6225,YAK/S/20906,1
6226,YAK/S/20907,1
6227,YAK/S/20908,1
6228,YAK/S/20911,1
6229,YAK/S/20916,1
6230,YAK/S/20927,1
6231,YAK/S/20929,1
6232,YAK/S/20931,1
6233,YAK/S/20933,1
6234,YAK/S/20938,1
6235,YAK/S/20939,1
6236,YAK/S/20940,1
6237,YAK/S/20941,1
6238,YAK/S/20945,1
6239,YAK/S/20949,1
6240,YAK/S/20953,1
6241,YAK/S/20958,1
6242,YAK/S/20959,1
6243,YAK/S/20967,1
6244,YAK/S/20968,1
6245,YAK/S/20971,1
6246,YAK/S/20974,1
6247,YAK/S/20977,1
6248,YAK/S/20978,1
6249,YAK/S/20980,1
6250,YAK/S/20981,1
6251,YAK/S/20983,1
6252,YAK/S/20989,1
6253,YAK/S/20992,1
6254,YAK/S/20993,1
6255,YAK/S/20994,1
6256,YAK/S/20997,1
6257,YAK/S/20998,1
6258,YAK/S/20999,1
6259,YAK/S/21008,1
6260,YAK/S/21011,1
6261,YAK/S/21017,1
6262,YAK/S/21019,1
6263,YAK/S/21020,1
6264,YAK/S/21022,1
6265,YAK/S/21027,1
6266,YAK/S/21030,1
6267,YAK/S/21033,1
6268,YAK/S/21034,1
6269,YAK/S/21037,1
6270,YAK/S/21042,1
6271,YAK/S/21043,1
6272,YAK/S/21047,1
6273,YAK/S/21051,1
6274,YAK/S/21053,1
6275,YAK/S/21058,1
6276,YAK/S/21059,1
6277,YAK/S/21061,1
6278,YAK/S/21062,1
6279,YAK/S/21070,1
6280,YAK/S/21072,1
6281,YAK/S/21074,1
6282,YAK/S/21077,1
6283,YAK/S/21078,1
6284,YAK/S/21082,1
6285,YAK/S/21083,1
6286,YAK/S/21091,1
6287,YAK/S/21092,1
6288,YAK/S/21097,1
6289,YAK/S/21102,1
6290,YAK/S/21110,1
6291,YAK/S/21112,1
6292,YAK/S/21114,1
6293,YAK/S/21116,1
6294,YAK/S/21117,1
6295,YAK/S/21123,1
6296,YAK/S/21127,1
6297,YAK/S/21131,1
6298,YAK/S/21136,1
6299,YAK/S/21140,1
6300,YAK/S/21141,1
6301,YAK/S/21142,1
6302,YAK/S/21153,1
6303,YAK/S/21155,1
6304,YAK/S/21158,1
6305,YAK/S/21160,1
6306,YAK/S/21163,1
6307,YAK/S/21167,1
6308,YAK/S/21170,1
6309,YAK/S/21171,1
6310,YAK/S/21173,1
6311,YAK/S/21177,1
6312,YAK/S/21178,1
6313,YAK/S/21180,1
6314,YAK/S/21181,1
6315,YAK/S/21184,1
6316,YAK/S/21185,1
6317,YAK/S/21187,1
6318,YAK/S/21188,1
6319,YAK/S/21190,1
6320,YAK/S/21191,1
6321,YAK/S/21192,1
6322,YAK/S/21196,1
6323,YAK/S/21205,1
6324,YAK/S/21208,1
6325,YAK/S/21209,1
6326,YAK/S/21212,1
6327,YAK/S/21215,1
6328,YAK/S/21217,1
6329,YAK/S/21218,1
6330,YAK/S/21224,1
6331,YAK/S/21227,1
6332,YAK/S/21229,1
6333,YAK/S/21233,1
6334,YAK/S/21236,1
6335,YAK/S/21240,1
6336,YAK/S/21241,1
6337,YAK/S/21242,1
6338,YAK/S/21244,1
6339,YAK/S/21250,1
6340,YAK/S/21251,1
6341,YAK/S/21257,1
6342,YAK/S/21258,1
6343,YAK/S/21261,1
6344,YAK/S/21269,1
6345,YAK/S/21270,1
6346,YAK/S/21271,1
6347,YAK/S/21276,1
6348,YAK/S/21277,1
6349,YAK/S/21278,1
6350,YAK/S/21281,1
6351,YAK/S/21284,1
6352,YAK/S/21286,1
6353,YAK/S/21289,1
6354,YAK/S/21292,1
6355,YAK/S/21296,1
6356,YAK/S/21297,1
6357,YAK/S/21298,1
6358,YAK/S/21299,1
6359,YAK/S/21301,1
6360,YAK/S/21307,1
6361,YAK/S/21309,1
6362,YAK/S/21310,1
6363,YAK/S/21317,1
6364,YAK/S/21320,1
6365,YAK/S/21321,1
6366,YAK/S/21329,1
6367,YAK/S/21333,1
6368,YAK/S/21334,1
6369,YAK/S/21335,1
6370,YAK/S/21336,1
6371,YAK/S/21342,1
6372,YAK/S/21345,1
6373,YAK/S/21346,1
6374,YAK/S/21351,1
6375,YAK/S/21357,1
6376,YAK/S/21360,1
6377,YAK/S/21361,1
6378,YAK/S/21362,1
6379,YAK/S/21363,1
6380,YAK/S/21367,1
6381,YAK/S/21368,1
6382,YAK/S/21369,1
6383,YAK/S/21371,1
6384,YAK/S/21372,1
6385,YAK/S/21374,1
6386,YAK/S/21377,1
6387,YAK/S/21380,1
6388,YAK/S/21381,1
6389,YAK/S/21387,1
6390,YAK/S/21389,1
6391,YAK/S/21390,1
6392,YAK/S/21393,1
6393,YAK/S/21395,1
6394,YAK/S/21396,1
6395,YAK/S/21399,1
6396,YAK/S/21401,1
6397,YAK/S/21405,1
6398,YAK/S/21408,1
6399,YAK/S/21416,1
6400,YAK/S/21419,1
6401,YAK/S/21420,1
6402,YAK/S/21421,1
6403,YAK/S/21425,1
6404,YAK/S/21428,1
6405,YAK/S/21437,1
6406,YAK/S/21441,1
6407,YAK/S/21442,1
6408,YAK/S/21445,1
6409,YAK/S/21451,1
6410,YAK/S/21452,1
6411,YAK/S/21459,1
6412,YAK/S/21460,1
6413,YAK/S/21461,1
6414,YAK/S/21464,1
6415,YAK/S/21468,1
6416,YAK/S/21470,1
6417,YAK/S/21472,1
6418,YAK/S/21473,1
6419,YAK/S/21476,1
6420,YAK/S/21477,1
6421,YAK/S/21478,1
6422,YAK/S/21479,1
6423,YAK/S/21480,1
6424,YAK/S/21484,1
6425,YAK/S/21490,1
6426,YAK/S/21493,1
6427,YAK/S/21495,1
6428,YAK/S/21498,1
6429,YAK/S/21504,1
6430,YAK/S/21505,1
6431,YAK/S/21507,1
6432,YAK/S/21509,1
6433,YAK/S/21511,1
6434,YAK/S/21512,1
6435,YAK/S/21522,1
6436,YAK/S/21523,1
6437,YAK/S/21525,1
6438,YAK/S/21526,1
6439,YAK/S/21527,1
6440,YAK/S/21537,1
6441,YAK/S/21538,1
6442,YAK/S/21540,1
6443,YAK/S/21541,1
6444,YAK/S/21543,1
6445,YAK/S/21545,1
6446,YAK/S/21553,1
6447,YAK/S/21559,1
6448,YAK/S/21563,1
6449,YAK/S/21570,1
6450,YAK/S/21584,1
6451,YAK/S/21587,1
6452,YAK/S/21590,1
6453,YAK/S/21591,1
6454,YAK/S/21592,1
6455,YAK/S/21593,1
6456,YAK/S/21597,1
6457,YAK/S/21600,1
6458,YAK/S/21603,1
6459,YAK/S/21606,1
6460,YAK/S/21609,1
6461,YAK/S/21615,1
6462,YAK/S/21622,1
6463,YAK/S/21633,1
6464,YAK/S/21634,1
6465,YAK/S/21635,1
6466,YAK/S/21636,1
6467,YAK/S/21638,1
6468,YAK/S/21643,1
6469,YAK/S/21645,1
6470,YAK/S/21655,1
6471,YAK/S/21657,1
6472,YAK/S/21659,1
6473,YAK/S/21661,1
6474,YAK/S/21663,1
6475,YAK/S/21667,1
6476,YAK/S/21673,1
6477,YAK/S/21674,1
6478,YAK/S/21675,1
6479,YAK/S/21681,1
6480,YAK/S/21683,1
6481,YAK/S/21686,1
6482,YAK/S/21687,1
6483,YAK/S/21689,1
6484,YAK/S/21696,1
6485,YAK/S/21697,1
6486,YAK/S/21698,1
6487,YAK/S/21703,1
6488,YAK/S/21704,1
6489,YAK/S/21708,1
6490,YAK/S/21715,1
6491,YAK/S/21719,1
6492,YAK/S/21721,1
6493,YAK/S/21722,1
6494,YAK/S/21726,1
6495,YAK/S/21732,1
6496,YAK/S/21734,1
6497,YAK/S/21736,1
6498,YAK/S/21737,1
6499,YAK/S/21738,1
6500,YAK/S/21740,1
6501,YAK/S/21742,1
6502,YAK/S/21743,1
6503,YAK/S/21748,1
6504,YAK/S/21754,1
6505,YAK/S/21755,1
6506,YAK/S/21757,1
6507,YAK/S/21759,1
6508,YAK/S/21762,1
6509,YAK/S/21764,1
6510,YAK/S/21765,1
6511,YAK/S/21767,1
6512,YAK/S/21768,1
6513,YAK/S/21775,1
6514,YAK/S/21776,1
6515,YAK/S/21786,1
6516,YAK/S/21793,1
6517,YAK/S/21797,1
6518,YAK/S/21799,1
6519,YAK/S/21800,1
6520,YAK/S/21802,1
6521,YAK/S/21809,1
6522,YAK/S/21811,1
6523,YAK/S/21820,1
6524,YAK/S/21826,1
6525,YAK/S/21827,1
6526,YAK/S/21828,1
6527,YAK/S/21829,1
6528,YAK/S/21831,1
6529,YAK/S/21844,1
6530,YAK/S/21846,1
6531,YAK/S/21849,1
6532,YAK/S/21851,1
6533,YAK/S/21853,1
6534,YAK/S/21855,1
6535,YAK/S/21857,1
6536,YAK/S/21859,1
6537,YAK/S/21860,1
6538,YAK/S/21867,1
6539,YAK/S/21869,1
6540,YAK/S/21871,1
6541,YAK/S/21878,1
6542,YAK/S/21885,1
6543,YAK/S/21886,1
6544,YAK/S/21888,1
6545,YAK/S/21895,1
6546,YAK/S/21905,1
6547,YAK/S/21913,1
6548,YAK/S/21914,1
6549,YAK/S/21915,1
6550,YAK/S/21918,1
6551,YAK/S/21922,1
6552,YAK/S/21923,1
6553,YAK/S/21927,1
6554,YAK/S/21930,1
6555,YAK/S/21932,1
6556,YAK/S/21934,1
6557,YAK/S/21939,1
6558,YAK/S/21940,1
6559,YAK/S/21941,1
6560,YAK/S/21943,1
6561,YAK/S/21944,1
6562,YAK/S/21945,1
6563,YAK/S/21951,1
6564,YAK/S/21954,1
6565,YAK/S/21959,1
6566,YAK/S/21960,1
6567,YAK/S/21964,1
6568,YAK/S/21965,1
6569,YAK/S/21966,1
6570,YAK/S/21968,1
6571,YAK/S/21974,1
6572,YAK/S/21979,1
6573,YAK/S/21980,1
6574,YAK/S/21981,1
6575,YAK/S/21984,1
6576,YAK/S/21989,1
6577,YAK/S/21992,1
6578,YAK/S/21993,1
6579,YAK/S/21994,1
6580,YAK/S/21997,1
6581,YAK/S/21998,1
6582,YAK/S/21999,1
6583,YAK/S/22005,1
6584,YAK/S/22007,1
6585,YAK/S/22009,1
6586,YAK/S/22010,1
6587,YAK/S/22011,1
6588,YAK/S/22014,1
6589,YAK/S/22021,1
6590,YAK/S/22023,1
6591,YAK/S/22024,1
6592,YAK/S/22025,1
6593,YAK/S/22027,1
6594,YAK/S/22032,1
6595,YAK/S/22037,1
6596,YAK/S/22039,1
6597,YAK/S/22040,1
6598,YAK/S/22041,1
6599,YAK/S/22043,1
6600,YAK/S/22050,1
6601,YAK/S/22052,1
6602,YAK/S/22055,1
6603,YAK/S/22056,1
6604,YAK/S/22058,1
6605,YAK/S/22065,1
6606,YAK/S/22066,1
6607,YAK/S/22073,1
6608,YAK/S/22076,1
6609,YAK/S/22077,1
6610,YAK/S/22078,1
6611,YAK/S/22081,1
6612,YAK/S/22085,1
6613,YAK/S/22091,1
6614,YAK/S/22109,1
6615,YAK/S/22111,1
6616,YAK/S/22114,1
6617,YAK/S/22119,1
6618,YAK/S/22120,1
6619,YAK/S/22121,1
6620,YAK/S/22129,1
6621,YAK/S/22133,1
6622,YAK/S/22140,1
6623,YAK/S/22141,1
6624,YAK/S/22142,1
6625,YAK/S/22148,1
6626,YAK/S/22151,1
6627,YAK/S/22155,1
6628,YAK/S/22156,1
6629,YAK/S/22162,1
6630,YAK/S/22166,1
6631,YAK/S/22169,1
6632,YAK/S/22178,1
6633,YAK/S/22184,1
6634,YAK/S/22185,1
6635,YAK/S/22194,1
6636,YAK/S/22195,1
6637,YAK/S/22196,1
6638,YAK/S/22200,1
6639,YAK/S/22204,1
6640,YAK/S/22206,1
6641,YAK/S/22207,1
6642,YAK/S/22213,1
6643,YAK/S/22215,1
6644,YAK/S/22216,1
6645,YAK/S/22217,1
6646,YAK/S/22222,1
6647,YAK/S/22230,1
6648,YAK/S/22235,1
6649,YAK/S/22243,1
6650,YAK/S/22246,1
6651,YAK/S/22248,1
6652,YAK/S/22249,1
6653,YAK/S/22250,1
6654,YAK/S/22254,1
6655,YAK/S/22259,1
6656,YAK/S/22261,1
6657,YAK/S/22265,1
6658,YAK/S/22273,1
6659,YAK/S/22275,1
6660,YAK/S/22279,1
6661,YAK/S/22282,1
6662,YAK/S/22285,1
6663,YAK/S/22287,1
6664,YAK/S/22291,1
6665,YAK/S/22299,1
6666,YAK/S/22301,1
6667,YAK/S/22309,1
6668,YAK/S/22313,1
6669,YAK/S/22326,1
6670,YAK/S/22327,1
6671,YAK/S/22329,1
6672,YAK/S/22341,1
6673,YAK/S/22345,1
6674,YAK/S/22347,1
6675,YAK/S/22349,1
6676,YAK/S/22356,1
6677,YAK/S/22371,1
6678,YAK/S/22372,1
6679,YAK/S/22377,1
6680,YAK/S/22380,1
6681,YAK/S/22383,1
6682,YAK/S/22384,1
6683,YAK/S/22389,1
6684,YAK/S/22394,1
6685,YAK/S/22399,1
6686,YAK/S/22401,1
6687,YAK/S/22405,1
6688,YAK/S/22408,1
6689,YAK/S/22411,1
6690,YAK/S/22415,1
6691,YAK/S/22416,1
6692,YAK/S/22417,1
6693,YAK/S/22418,1
6694,YAK/S/22420,1
6695,YAK/S/22425,1
6696,YAK/S/22433,1
6697,YAK/S/22438,1
6698,YAK/S/22439,1
6699,YAK/S/22442,1
6700,YAK/S/22445,1
6701,YAK/S/22447,1
6702,YAK/S/22449,1
6703,YAK/S/22454,1
6704,YAK/S/22455,1
6705,YAK/S/22464,1
6706,YAK/S/22468,1
6707,YAK/S/22470,1
6708,YAK/S/22472,1
6709,YAK/S/22477,1
6710,YAK/S/22479,1
6711,YAK/S/22480,1
6712,YAK/S/22481,1
6713,YAK/S/22483,1
6714,YAK/S/22484,1
6715,YAK/S/22485,1
6716,YAK/S/22487,1
6717,YAK/S/22489,1
6718,YAK/S/22490,1
6719,YAK/S/22491,1
6720,YAK/S/22492,1
